visit_id,member_id,location_id,visited_at,wash_type,channel,_loaded_at
016a4dcc-b513-4350-9d53-630d079fc79e,6d5e5ed6-9dac-47b4-88c5-e120a9bdeca1,LOC004,2025-05-04 12:29:50,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
55723dbd-776c-4286-80bf-330a8236e97a,011dad8f-c201-43c8-a248-090b1cbefb80,LOC008,2022-01-31 14:46:44,Deluxe,APP,2026-03-10 09:00:23
ad90475d-88d2-4189-ae25-c60bb23dea62,8e5f17d5-f3f3-4d3c-8478-bf13b6e54110,LOC002,2023-07-10 07:54:21,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
8349d9e6-064b-4c1d-be47-004f47095a0e,000af2e8-0c04-4a57-8a63-0844418b04d8,LOC003,2024-10-16 15:11:35,Deluxe,APP,2026-03-10 09:00:23
b2550dfb-ce03-4562-ab32-d8be72dd590c,7538a710-c293-435d-a2d8-aa6083f82db9,LOC003,2024-12-30 19:25:40,Ultimate,APP,2026-03-10 09:00:23
f656387a-9b97-4ad2-9a6a-e709f5554317,6b4dd01b-e7ab-43b8-8575-6accdea518a7,LOC004,2024-07-10 07:47:39,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
535aeb46-ff85-4d00-a08c-b9033d6743ca,7538a710-c293-435d-a2d8-aa6083f82db9,LOC005,2024-09-05 18:13:13,Ultimate,RFID,2026-03-10 09:00:23
251771d6-0299-4c72-9f76-037f58e9d61d,164337fa-5de9-4fc5-abce-0edc227f23d0,LOC003,2023-10-26 19:55:34,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
7a0fc81d-2e70-4e2d-8c9b-430b51f42e8c,51f1352e-d9c5-465d-b299-8721587b78c8,LOC008,2025-04-18 11:42:55,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
9062cb09-df60-4727-a003-bd94db33b45f,28550c5b-444a-4c18-977c-16eb0b5c4a2e,LOC002,2022-04-12 13:39:25,Deluxe,APP,2026-03-10 09:00:23
080f2189-9d07-4c46-a403-1cf57a45f3f1,b3a278e3-a5c5-4e72-b2d6-8c8afde6a90d,LOC005,2022-01-15 20:43:45,Deluxe,WALK_UP,2026-03-10 09:00:23
754ff7c5-c30d-494f-8f6b-5542c8633b26,ea3756d6-6bde-45a4-b1ea-7674349424e4,LOC004,2024-11-18 09:20:07,Ultimate,APP,2026-03-10 09:00:23
fde1a9b5-5c69-4c55-af55-0795bcfe1351,a49088e4-8e5c-4645-8bf8-9eec0a65caca,LOC007,2025-05-26 09:32:24,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
2fac7b95-7cdc-4629-8962-62981b66ac14,22e0693e-f83e-4950-83b3-8514e3dfaa5a,LOC003,2025-01-06 09:31:40,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
cb045cd7-2bbc-4e2b-98a7-9f5a423fd972,003d2f50-211d-4cdb-a50d-5b50f14dfc86,LOC008,2023-04-09 09:20:53,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
f123206b-88f7-41e3-a5ac-5b13e12975b7,df6af0b7-3985-451c-b24b-35030ea39f79,LOC007,2023-08-04 09:12:52,Ultimate,WALK_UP,2026-03-10 09:00:23
f3b12dc0-6069-43bf-abe5-0c1513af57c5,c1b69ec8-d0a3-46b0-8a58-fc8c8976f6c8,LOC007,2025-08-19 13:43:31,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
e962fdcf-192d-4de8-a780-8f02ba6bd3b5,1f812e3f-1ff3-4c06-92b0-37e09026b9ce,LOC004,2022-12-16 08:36:01,Basic,APP,2026-03-10 09:00:23
cedf331d-3724-4f86-bb6f-cd64bc5e9352,5b5f32fb-712f-4fc5-9980-436feba797d1,LOC008,2024-06-28 09:49:29,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
720ce6f0-4ae9-4fa1-9a34-a0b4b6128007,35e26da3-5377-4000-a0c9-f1331dbfd130,LOC006,2023-07-16 11:49:34,Basic,LICENSE_PLATE,2026-03-10 09:00:23
4fda7a73-bedb-47d5-91e0-3d5bc7a5d221,96c9610b-1a92-4438-929a-b3c1a2188149,LOC007,2023-08-19 14:34:13,Ultimate,APP,2026-03-10 09:00:23
39c7681b-dfae-47ef-98ab-67eb8c5b3556,ae1e9c5f-2bde-45e2-b388-8c3f3a513e00,LOC008,2024-11-15 11:55:02,Deluxe,APP,2026-03-10 09:00:23
a728908a-e8fb-46d1-86c7-bd7475d2a458,9698cd9b-f4da-448d-ba71-b919768d02f4,LOC004,2025-03-31 08:49:51,Deluxe,APP,2026-03-10 09:00:23
2846bb56-8ad6-439e-b7f9-3a9d14ad5efa,8c91a609-c21a-47d8-ac72-07c33c24119d,LOC007,2024-10-19 20:45:39,Basic,APP,2026-03-10 09:00:23
68c8b09f-0a19-467e-a9df-c05cb4638dce,557f6204-34cf-47c0-bcd3-04ede9c92f34,LOC001,2022-10-04 20:13:51,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
a322b3cf-08ca-4cc7-b2c9-8a3602423e84,1a90849a-6548-408a-aa5e-82e0b7236d64,LOC005,2025-01-01 15:10:20,Deluxe,APP,2026-03-10 09:00:23
9e256382-9482-427b-a3a3-6e079419c3c5,91802249-3ff8-4b11-b352-8bf9f929ae69,LOC007,2023-07-19 09:48:50,Basic,WALK_UP,2026-03-10 09:00:23
2bc0b1e0-9582-403d-97e0-fdd1ff1b76ad,5b5f32fb-712f-4fc5-9980-436feba797d1,LOC004,2024-06-10 18:55:08,Ultimate,APP,2026-03-10 09:00:23
60d55ab7-0c10-4695-b567-d636b4caa092,d22ba5c9-9048-4837-8cc0-7a07ffcbccf3,LOC007,2021-11-02 19:53:43,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
411f3db1-f58f-4f9f-b405-f6a2930ff1b9,22e0693e-f83e-4950-83b3-8514e3dfaa5a,LOC008,2024-10-19 17:26:24,Ultimate,APP,2026-03-10 09:00:23
f6af80b6-f9bf-4891-9ec8-ab9c80366b40,a475f275-4c64-4bc1-8e81-7517da32e3b3,LOC006,2022-01-19 18:17:44,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
93a694bd-edd3-4f59-a8ae-fe4a98e02473,34abd580-623a-4b53-b4a8-95f3a102813d,LOC002,2024-01-23 07:55:49,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
3aa81424-15fa-4ecf-881f-9847532060fc,b3a278e3-a5c5-4e72-b2d6-8c8afde6a90d,LOC002,2023-06-03 18:22:54,Deluxe,RFID,2026-03-10 09:00:23
a64e2eb2-cf85-4402-ab44-0bcf8335023e,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC008,2025-03-13 13:52:13,Deluxe,APP,2026-03-10 09:00:23
6f04bfc2-5fad-47e8-a9d8-1142854ea14a,f1527209-1983-4564-8958-c4463c493b94,LOC008,2022-05-01 16:08:36,Deluxe,RFID,2026-03-10 09:00:23
3606b43e-051d-44bc-a071-bda945764e50,2d094ff5-76b9-4cfa-808d-0e0a1fff2f5a,LOC008,2022-09-16 17:50:53,Ultimate,APP,2026-03-10 09:00:23
24d89dc5-3e40-4e10-9689-a34ed542e97c,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-02-01 07:27:12,Basic,RFID,2026-03-10 09:00:23
f8e70983-c8cf-4d72-b4ac-26d809aeb5ee,9bcf253c-d9e4-479c-ba5d-9dbeb36ba15c,LOC005,2022-05-11 08:41:23,Ultimate,APP,2026-03-10 09:00:23
6d7b3c64-772f-4510-9a21-c884721ef7d0,4ada8afb-1f56-4b98-9f59-108c3ade07f0,LOC005,2023-04-04 07:25:40,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
8295d2f0-43e9-4e26-9867-c3333e75d7c8,f91e3618-576a-4389-9f6b-e6c4c5b31a14,LOC001,2023-04-22 08:45:06,Ultimate,APP,2026-03-10 09:00:23
0653ca90-e232-4737-a4c3-45b19efac674,7f8e1e17-28f3-4872-bcad-14b8da802284,LOC008,2022-06-25 10:33:43,Ultimate,APP,2026-03-10 09:00:23
c8928095-5252-4529-8d83-8f0062933c42,937f1ef8-2d0e-4d20-bf12-34eb6725d145,LOC003,2023-01-30 20:27:44,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
8dedf95f-0154-4203-bd1f-6fcf1b343d46,df0bbaaf-37d3-45ae-84a5-9c21cb2f4a8d,LOC002,2021-08-01 18:51:06,Basic,APP,2026-03-10 09:00:23
83274841-2717-4667-bc7e-442abf2dac85,8e5f17d5-f3f3-4d3c-8478-bf13b6e54110,LOC003,2023-10-01 19:52:48,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
4a2b9b84-6849-402d-b40e-baf443edfebb,6d5e5ed6-9dac-47b4-88c5-e120a9bdeca1,LOC003,2025-04-22 16:00:39,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
1ab65f3c-67c8-4d80-bf69-143961fc06f8,80f9fcc9-3ae2-4eeb-8a84-228fffa2339c,LOC008,2023-08-12 13:39:43,Basic,RFID,2026-03-10 09:00:23
aa590f54-fc18-4336-ab2e-2180b96a0bf2,9698cd9b-f4da-448d-ba71-b919768d02f4,LOC007,2024-02-17 19:07:37,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
ea74b74d-e1b0-4c47-abb5-3412aafbd2d5,7538a710-c293-435d-a2d8-aa6083f82db9,LOC002,2024-11-13 10:17:41,Ultimate,APP,2026-03-10 09:00:23
b54d9b26-9c27-4706-8852-bf7843ea31a4,41040e04-0ea7-4496-82d3-6f08dfa18a00,LOC001,2025-08-01 16:18:49,Deluxe,RFID,2026-03-10 09:00:23
cb136dcb-cbe8-4b41-977d-d686fbe8f64d,6b4dd01b-e7ab-43b8-8575-6accdea518a7,LOC004,2024-04-04 15:38:32,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
b4903347-ef58-4020-840d-703c55d5962f,9565af9b-c69a-4057-ae4a-b5b34f5c72c3,LOC004,2022-07-18 19:57:50,Basic,LICENSE_PLATE,2026-03-10 09:00:23
e5eef054-c9ba-4ee6-878d-4d6e53a5d5bf,35e26da3-5377-4000-a0c9-f1331dbfd130,LOC001,2023-12-02 17:38:04,Basic,WALK_UP,2026-03-10 09:00:23
bfd37255-8856-4df5-a4fa-cb16a744d16e,cc08022a-ec32-420f-a692-b77d24eefa13,LOC007,2024-01-29 20:53:36,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
54254f30-19d0-4708-a397-35274dbe56b9,05592894-2547-4dfb-9e90-19df18b2ddd0,LOC002,2025-06-13 19:04:01,Deluxe,APP,2026-03-10 09:00:23
5231a42d-fa6e-47dc-b0d2-9bac81bd1016,2065f36f-2163-460d-b92c-68afa4196945,LOC005,2023-09-29 19:25:32,Basic,LICENSE_PLATE,2026-03-10 09:00:23
a3738579-ce72-4360-9484-b2067dcc55b0,f1a0e6a5-ce96-48ae-8ca3-fd46c87e1013,LOC002,2023-11-23 13:44:25,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
e229e2b9-4038-4949-9b21-642ca6bd2ded,7a9cdb53-0bd2-4a3b-8694-5b274b78848c,LOC002,2023-02-16 11:05:19,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
ba82a71c-df63-4eb8-9680-f63ea706f6ad,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC002,2022-04-17 15:20:25,Deluxe,APP,2026-03-10 09:00:23
ef70b077-0a70-45eb-9bf2-57464b2430a6,d8a2381f-18e6-448f-a87a-8260f6245447,LOC007,2022-12-23 07:15:05,Deluxe,APP,2026-03-10 09:00:23
3753cf93-665d-42dc-b48e-3b11d4cc8ac9,c4364337-7712-4541-8ba3-19d0304f2dd3,LOC003,2022-03-16 11:42:47,Deluxe,APP,2026-03-10 09:00:23
0b4dbbf4-903e-4711-891e-1565a7b8fcdd,557f6204-34cf-47c0-bcd3-04ede9c92f34,LOC005,2022-03-18 09:31:22,Ultimate,APP,2026-03-10 09:00:23
4b330016-a94d-45c4-91a6-8ef948b32791,88661073-6168-44e9-bf1e-8b2e0dd127fb,LOC001,2024-02-17 18:56:07,Basic,APP,2026-03-10 09:00:23
f07f2fa8-1bd3-4d30-a6bf-ff0854865676,7538a710-c293-435d-a2d8-aa6083f82db9,LOC002,2025-05-29 08:16:45,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
002190cb-4223-4eff-88ec-7c4e969443aa,d9b9141f-f784-430a-bc4f-0b43c955abec,LOC003,2024-01-24 14:54:36,Basic,LICENSE_PLATE,2026-03-10 09:00:23
059d90e6-6888-4fbb-be69-100b06b385d8,da8a2bc0-2980-4acb-b160-61e2b056d7c3,LOC002,2025-03-04 16:43:46,Deluxe,APP,2026-03-10 09:00:23
3c6d33e0-9260-4a9c-ba15-58aef0ffd81c,d9b9141f-f784-430a-bc4f-0b43c955abec,LOC004,2023-12-29 20:55:00,Basic,APP,2026-03-10 09:00:23
ae94e09a-8dd2-4070-9389-3964e098e718,840414c5-f48e-4176-95d7-4fbee0609de5,LOC001,2023-01-19 09:59:54,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
707c5912-d1a4-4163-8dee-57fbc8c143d2,ae1e9c5f-2bde-45e2-b388-8c3f3a513e00,LOC006,2024-06-29 12:15:26,Deluxe,APP,2026-03-10 09:00:23
34415f58-0942-4405-8e3f-b019ac784037,7f8e1e17-28f3-4872-bcad-14b8da802284,LOC001,2023-02-10 08:32:43,Ultimate,APP,2026-03-10 09:00:23
246bca8e-f987-48cc-80ec-b96c6b0a718d,9e76bd4b-dca4-4fc2-a32c-3be2c10e497f,LOC005,2021-09-25 08:56:29,Deluxe,RFID,2026-03-10 09:00:23
ef6dc515-899e-4668-875d-ec83383fe909,7c9b1ad2-14eb-4910-b5f4-5d241b0f8690,LOC006,2023-09-01 15:29:00,Deluxe,APP,2026-03-10 09:00:23
545b98a5-04b4-4bda-967e-dfbd050d8759,a865f6de-f9fd-4cfc-91c7-879fbadecd1b,LOC008,2023-01-20 18:39:15,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
eb10d030-9d53-4d84-a7fe-0584355b5c61,2dadee83-dba0-438d-a1be-ebd53f5c6011,LOC004,2023-06-15 10:46:57,Ultimate,APP,2026-03-10 09:00:23
42197db7-c277-45a9-a885-a54bfd3f1a76,33295116-1f0a-4805-9672-36c0b77f7e0a,LOC001,2021-06-18 15:22:40,Deluxe,WALK_UP,2026-03-10 09:00:23
e65a2005-37dd-4522-ad07-799f467beead,ec0b9e5d-396a-41fb-b53c-b8227cb19482,LOC005,2025-02-10 20:47:46,Deluxe,APP,2026-03-10 09:00:23
88af20ad-582b-4efb-972d-94af4881f473,180de648-3844-45b7-8aac-189b3bfc7137,LOC005,2025-07-22 14:03:09,Deluxe,APP,2026-03-10 09:00:23
42d4261a-40e9-4fd8-a69c-e8a9a354434d,f91e3618-576a-4389-9f6b-e6c4c5b31a14,LOC006,2023-11-05 13:44:57,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
e1406ebb-f833-47a1-bfc5-341b38a370e3,6e9a6ca3-2928-44e0-9a3d-9f54c568cdcb,LOC007,2023-08-20 15:08:40,Deluxe,APP,2026-03-10 09:00:23
9b35c580-9293-4084-82e4-533a833e61b6,8a575ae2-5f80-43d8-ae1f-85e332c8319b,LOC005,2021-09-20 17:08:15,Ultimate,APP,2026-03-10 09:00:23
e5ea52d0-a5aa-4d4b-a03f-7c5217474ada,3777756c-796f-46ec-b354-4bef2bb269e9,LOC006,2025-03-08 18:53:47,Deluxe,APP,2026-03-10 09:00:23
fff55afe-79d0-4454-ac05-4e6ddd39e270,ae0d190a-a7b2-4ceb-8b0f-4c0b41c79ecc,LOC002,2024-12-25 10:08:49,Basic,APP,2026-03-10 09:00:23
06ab7b46-a858-4404-bb72-2a3677fe7267,000af2e8-0c04-4a57-8a63-0844418b04d8,LOC006,2024-10-05 12:26:07,Deluxe,WALK_UP,2026-03-10 09:00:23
7e0c0c93-ada2-415b-af71-8dc4091fd011,32d53146-5791-4ba0-b580-d8c6cdd51627,LOC002,2023-10-15 14:16:54,Basic,APP,2026-03-10 09:00:23
26db921c-c697-4ce4-8ecd-a8cf84d8e761,9bcf253c-d9e4-479c-ba5d-9dbeb36ba15c,LOC004,2024-02-21 18:38:02,Ultimate,RFID,2026-03-10 09:00:23
6ebe203a-53b7-4c73-ad39-acf298116052,13d7667d-a3ae-4dcd-9627-4d811e190cbe,LOC007,2025-05-05 18:15:22,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
5e085299-b5ba-4d75-9644-bf6a96867813,8e5f17d5-f3f3-4d3c-8478-bf13b6e54110,LOC008,2023-09-23 07:25:54,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
66e1f282-1f9a-4360-8b10-220b492060a0,f5975ad2-836a-4b05-ab41-5abd1829dff7,LOC003,2023-08-06 14:06:51,Deluxe,APP,2026-03-10 09:00:23
83387a72-2735-49c4-b95a-04752c5fe4dd,59bc59a5-2cfb-4245-a705-e7a7929be034,LOC007,2024-08-24 09:12:52,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
4e923fb0-8586-48e1-8ace-99f605862835,ddd7aba3-1902-4ed1-b6a7-8fea2542f6bb,LOC002,2025-06-09 16:37:16,Basic,APP,2026-03-10 09:00:23
a22452ff-278a-45cc-a6c7-6393ccf4a623,164337fa-5de9-4fc5-abce-0edc227f23d0,LOC003,2024-03-01 17:28:51,Ultimate,APP,2026-03-10 09:00:23
66eb7c23-43a0-4907-8aa7-bc9c80501f96,d3202871-7873-4dbb-814b-75f10f4294f9,LOC007,2022-11-17 14:03:10,Ultimate,RFID,2026-03-10 09:00:23
b2c32205-a660-4968-b6cc-e15b128a6603,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC003,2024-07-24 13:43:27,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
2e715b8e-e770-45c8-9b01-628245078fb5,73ddd615-5256-4229-b05f-b4abe927a2ef,LOC001,2022-10-05 14:56:09,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
60574ed8-0d09-4d37-a80b-6e4e7bc1d131,7e512abf-ca91-44da-9605-73409740158c,LOC008,2024-04-05 14:26:56,Ultimate,APP,2026-03-10 09:00:23
81d7943f-f28b-4174-8420-0dbcfc38cc71,814aa369-54a6-4138-8bfe-1cf1a0cb8693,LOC004,2025-04-06 13:12:41,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
850660e8-d65b-4dfc-8c51-11fe949aeaf0,834de950-6778-403d-877c-b16cab502fb2,LOC006,2021-05-26 13:50:45,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
d0d47457-3c01-4af8-a20e-3a5fc953b11e,34abd580-623a-4b53-b4a8-95f3a102813d,LOC005,2024-01-15 15:20:24,Deluxe,APP,2026-03-10 09:00:23
c1d5a2a0-7382-467c-9311-fdfc501f097d,cc08022a-ec32-420f-a692-b77d24eefa13,LOC005,2024-06-02 07:57:51,Ultimate,APP,2026-03-10 09:00:23
70f29d2f-0fc6-4356-948c-862918a70c54,78656cd5-d7f0-4887-a9e9-d55249ed20ed,LOC003,2025-06-16 19:37:14,Ultimate,APP,2026-03-10 09:00:23
d854666d-378a-43e3-8095-ab248ebc4978,6b4dd01b-e7ab-43b8-8575-6accdea518a7,LOC001,2024-05-05 15:52:50,Deluxe,RFID,2026-03-10 09:00:23
89967dc5-204a-4195-a7d1-6e59e0f593db,19e714a0-8a65-4d20-ac5f-96f29c760c59,LOC003,2024-04-18 12:59:53,Basic,APP,2026-03-10 09:00:23
cb877ffb-2315-4daf-92b7-38b71ab57fe0,ea3756d6-6bde-45a4-b1ea-7674349424e4,LOC006,2025-02-23 16:01:45,Ultimate,WALK_UP,2026-03-10 09:00:23
6616c304-1507-4296-bdee-7f0cafd1c17b,a865f6de-f9fd-4cfc-91c7-879fbadecd1b,LOC008,2022-08-06 10:53:51,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
89574cb4-2d0b-46a0-8094-2ad8140bae05,05592894-2547-4dfb-9e90-19df18b2ddd0,LOC004,2024-11-03 08:03:14,Deluxe,APP,2026-03-10 09:00:23
b8fb55c9-a151-4d15-9803-0066f4e74c9b,8c506943-6084-4891-8fda-f698d79d0b75,LOC003,2023-06-08 16:12:51,Deluxe,APP,2026-03-10 09:00:23
5a2b7555-92bf-4674-a9fd-acd14e5a7725,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC003,2025-06-09 07:01:09,Basic,RFID,2026-03-10 09:00:23
10f42576-b97f-4343-9899-6376a7e4728c,6a2cf6bb-9331-4426-afad-250fcd3f55bc,LOC007,2025-05-27 12:45:42,Basic,LICENSE_PLATE,2026-03-10 09:00:23
381c1b10-7416-4ed3-92fe-d0c87553fdd5,1616c87c-8fbd-4a3a-b912-d635748ddbb8,LOC007,2024-05-11 09:10:46,Basic,RFID,2026-03-10 09:00:23
18825c3e-e219-415f-bef6-aaffd18d75b4,34abd580-623a-4b53-b4a8-95f3a102813d,LOC006,2024-02-19 09:45:35,Deluxe,APP,2026-03-10 09:00:23
614558e1-5b36-4bf9-9c73-f5995cba8298,8c91a609-c21a-47d8-ac72-07c33c24119d,LOC005,2024-04-22 13:19:46,Basic,APP,2026-03-10 09:00:23
cf91c89e-0a2c-4a92-933d-4061d23512a6,ec0b9e5d-396a-41fb-b53c-b8227cb19482,LOC001,2025-08-30 13:54:49,Deluxe,APP,2026-03-10 09:00:23
f6456b0b-39ad-4a36-93c3-58b825c9bc9a,cc08022a-ec32-420f-a692-b77d24eefa13,LOC002,2025-07-09 10:40:36,Ultimate,WALK_UP,2026-03-10 09:00:23
a725f8f2-279f-43ad-9909-aca4958e6938,6d5e5ed6-9dac-47b4-88c5-e120a9bdeca1,LOC006,2025-08-23 08:15:22,Ultimate,APP,2026-03-10 09:00:23
d48c4f1e-69e5-498b-a8c8-e1d7d4b3d3c9,9698cd9b-f4da-448d-ba71-b919768d02f4,LOC004,2024-12-21 14:00:16,Deluxe,APP,2026-03-10 09:00:23
6239f57c-5758-4d01-987c-1bec0c3b013a,3df7a6a9-d9cb-4651-8313-644c2e2a19b6,LOC001,2021-05-26 19:06:46,Deluxe,APP,2026-03-10 09:00:23
b8a3d87f-88aa-4459-9477-bb41e1ebca57,2517c588-4b5c-4a8b-aa70-b92f3590c7b4,LOC008,2023-02-26 09:56:26,Basic,RFID,2026-03-10 09:00:23
f2c8791e-fc16-495e-b9ad-4bf66c8e26d2,011dad8f-c201-43c8-a248-090b1cbefb80,LOC004,2022-11-12 08:53:30,Deluxe,APP,2026-03-10 09:00:23
392bded4-5380-4072-8472-7ad86dc62985,1673eaaa-b9cd-46c5-8ed5-69d9dddee2af,LOC005,2024-10-19 11:01:20,Basic,WALK_UP,2026-03-10 09:00:23
dd1e37c7-73b5-410d-8e42-5f1d5aad5fd0,1673eaaa-b9cd-46c5-8ed5-69d9dddee2af,LOC002,2024-12-28 13:10:46,Basic,LICENSE_PLATE,2026-03-10 09:00:23
56245c58-d09a-491b-9d2b-d0c929efbc3c,a475f275-4c64-4bc1-8e81-7517da32e3b3,LOC001,2022-03-01 16:57:30,Ultimate,LICENSE_PLATE,2026-03-10 09:00:23
9e96b1a3-2782-4457-b198-144376a68f52,ae1e9c5f-2bde-45e2-b388-8c3f3a513e00,LOC002,2024-08-09 13:10:03,Deluxe,APP,2026-03-10 09:00:23
3e368901-5d67-48ed-84b9-a967ddfbad26,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC005,2025-02-06 15:46:59,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
490f06dc-a41c-4034-b334-3e3a5911cb77,8e5f17d5-f3f3-4d3c-8478-bf13b6e54110,LOC008,2023-08-14 07:25:36,Deluxe,APP,2026-03-10 09:00:23
e5227fcd-f697-44ac-9fd6-b18b11476093,55c64df2-00dd-40eb-a876-d5e078f1a70b,LOC008,2023-09-23 08:18:52,Deluxe,APP,2026-03-10 09:00:23
f0b514db-612d-47ad-b2fe-2de7d8425152,247a024d-63b7-4c75-b11d-12bc60e77a5d,LOC008,2023-02-10 17:18:05,Basic,RFID,2026-03-10 09:00:23
070b3aed-347c-4080-9b88-36aa758e2629,60010381-ca45-4dfa-b68b-cb176e10d562,LOC005,2024-05-28 14:31:57,Basic,APP,2026-03-10 09:00:23
28f92ed6-616e-4b11-9181-ecf25b5e0438,834de950-6778-403d-877c-b16cab502fb2,LOC006,2021-08-09 12:56:24,Deluxe,APP,2026-03-10 09:00:23
5c7abbd4-f4d9-4f7f-afe4-fc39d23ae3b9,d2c2a0fd-2cc1-437f-9b5d-307c0ee5d531,LOC005,2024-01-21 14:16:14,Basic,LICENSE_PLATE,2026-03-10 09:00:23
e7fdf1b4-a8d6-4cfe-b882-6410926e4367,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC006,2023-02-09 17:06:05,Deluxe,RFID,2026-03-10 09:00:23
d5ca77ce-a129-47f4-850c-0d2fd3d0e5da,ce78749f-ebf3-4f02-8048-590bdd33efd5,LOC007,2025-08-29 10:35:03,Basic,RFID,2026-03-10 09:00:23
ae6755f6-5749-4e6b-84f1-327dc90a376d,8d8c1b8c-b3e4-4f70-a7f9-64cdb6f44ab1,LOC008,2024-01-10 16:56:15,Ultimate,APP,2026-03-10 09:00:23
c359eccc-4689-4c4e-af52-fd2cdb49a809,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC003,2024-07-26 15:36:57,Deluxe,APP,2026-03-10 09:00:23
058b688f-de2d-4377-82f9-ecf4988656cb,5a0c9179-3b45-4e07-919b-e02a050f7ce5,LOC003,2023-12-30 10:51:12,Ultimate,APP,2026-03-10 09:00:23
c9b1a01f-41bf-4b70-81b4-401b1f05c5bd,9a967512-1bde-4654-99ed-172468379078,LOC003,2025-03-26 10:52:40,Deluxe,RFID,2026-03-10 09:00:23
d70ac832-68c3-40c9-b194-6952f7e67135,d7eeb181-2028-4400-ba10-7694a45f92c3,LOC007,2024-11-03 08:24:35,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
9c190210-5228-495f-91c9-68468f29c2dd,5b5f32fb-712f-4fc5-9980-436feba797d1,LOC007,2025-05-16 20:00:50,Ultimate,APP,2026-03-10 09:00:23
b75e8617-9f37-4f49-94cc-f7d52cef07b0,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC002,2021-07-21 16:37:48,Deluxe,WALK_UP,2026-03-10 09:00:23
ba32346d-d0d6-49cc-b0a4-3922f11dd6b8,a865f6de-f9fd-4cfc-91c7-879fbadecd1b,LOC006,2022-06-26 19:18:55,Deluxe,RFID,2026-03-10 09:00:23
35e2d921-6add-4e95-bcfb-e6048f6f0a1c,b0b8f78a-ed2e-4729-b775-98562ddb5504,LOC008,2023-10-30 14:36:38,Ultimate,APP,2026-03-10 09:00:23
30945707-455e-40ac-b3aa-db453bd84083,5b5f32fb-712f-4fc5-9980-436feba797d1,LOC007,2024-04-15 16:38:43,Ultimate,APP,2026-03-10 09:00:23
58732a55-f191-428d-9a8a-632fc52409ca,d3202871-7873-4dbb-814b-75f10f4294f9,LOC005,2023-07-08 07:47:30,Ultimate,RFID,2026-03-10 09:00:23
8541f94b-4651-44d1-ad19-2aa903267a45,06f90ed6-f4da-4b4b-86f1-f1604ffda094,LOC008,2022-09-14 11:17:53,Basic,RFID,2026-03-10 09:00:23
e0b3bf37-9cc8-4c46-b4a0-c8f5b749b2fe,93000fd6-4867-4264-922a-510763646ab0,LOC006,2023-11-11 11:47:28,Basic,APP,2026-03-10 09:00:23
ee750b2d-bf37-4534-8efe-86a4147efc07,ec975b84-df6a-4953-8642-fad64e85d6cd,LOC007,2023-11-23 10:28:13,Deluxe,LICENSE_PLATE,2026-03-10 09:00:23
