transaction_id,member_id,location_id,transacted_at,amount,transaction_type,plan_code,_loaded_at
c6156e37-78ac-4bbd-b455-734531073f2a,6d5e5ed6-9dac-47b4-88c5-e120a9bdeca1,LOC002,2025-04-14 07:51:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
efc27233-f01e-48cb-b201-0c0de79a7fb9,6d5e5ed6-9dac-47b4-88c5-e120a9bdeca1,LOC002,2025-05-14 18:36:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
ef38f726-dd81-4594-8f9b-03ef3080d5a6,6d5e5ed6-9dac-47b4-88c5-e120a9bdeca1,LOC002,2025-06-14 20:42:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
97bfb49c-327b-4201-843d-a7496802f6f7,6d5e5ed6-9dac-47b4-88c5-e120a9bdeca1,LOC002,2025-07-14 19:14:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
6ece76b7-7954-439e-9b2f-64f268e7bcea,65f90f87-3669-4e7f-b3e7-fc12d55c7f2b,LOC005,2023-08-01 18:50:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
6b9c68e5-82a9-4dea-bf49-7ae5ed413810,65f90f87-3669-4e7f-b3e7-fc12d55c7f2b,LOC005,2023-09-01 22:24:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
93c06bc8-b868-4fe5-8d3f-729d45168012,65f90f87-3669-4e7f-b3e7-fc12d55c7f2b,LOC005,2023-10-01 07:06:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
624c1838-40ad-4666-b389-54876819551c,65f90f87-3669-4e7f-b3e7-fc12d55c7f2b,LOC005,2023-11-01 18:12:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
f091cfe4-6ac4-4ce7-80e3-31f31713debb,65f90f87-3669-4e7f-b3e7-fc12d55c7f2b,LOC005,2023-12-01 11:29:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
9fc1b157-004a-4685-b97f-f306143b5d5a,65f90f87-3669-4e7f-b3e7-fc12d55c7f2b,LOC005,2024-01-01 22:27:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
909a0351-874a-4857-a483-1d553b601bc3,65f90f87-3669-4e7f-b3e7-fc12d55c7f2b,LOC005,2023-10-31 14:56:00,24.99,UPGRADE,DELUXE,2026-03-10 09:00:23
114f0a65-461d-474a-8f18-ebcb4df21098,838fa5a7-44b9-4f4b-8a6f-8a1e0cd3ebe0,LOC003,2021-05-23 15:13:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
d199aefc-93b2-4495-9078-8e2007dad640,838fa5a7-44b9-4f4b-8a6f-8a1e0cd3ebe0,LOC003,2021-06-23 02:23:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
563e17eb-9ca8-4a51-9f33-4fb878df8a60,838fa5a7-44b9-4f4b-8a6f-8a1e0cd3ebe0,LOC003,2021-07-23 12:37:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
cb632386-b533-44b2-9156-f2dfd05a3585,838fa5a7-44b9-4f4b-8a6f-8a1e0cd3ebe0,LOC003,2021-08-23 12:55:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
9e4f9055-ec4a-41e9-8fa0-b9ed600717ef,838fa5a7-44b9-4f4b-8a6f-8a1e0cd3ebe0,LOC003,2021-09-23 15:40:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
67b00b47-bf70-41be-bda0-b03b4e342934,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-02-26 15:46:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
d4714a32-4091-4638-a33c-9447e387af89,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-03-26 05:09:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
1c2c5b2c-e72c-480e-a9f8-10e2c5e1df10,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-04-26 15:45:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
10a64b68-c0a3-4b44-a8cd-07edfd239f01,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-05-26 22:32:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
e96dbfb4-3f24-46d8-a95a-14d86704e581,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-06-26 03:44:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
b75a38c6-e19d-49ef-99df-4cb76d3cf9bb,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-07-26 15:02:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
00eeb9f3-aaab-414b-954f-a0d7af556001,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-08-26 17:23:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
45449b6e-9a17-40bf-94e8-187310c0ff20,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-09-26 03:38:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
bcabd092-df99-4e3e-9e18-a129ca63d0fd,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-10-26 03:07:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
851d3dd1-69ed-4c28-baeb-0a046ef0d28d,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-11-26 09:02:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
38a2f3a9-18ca-4d35-b830-c673c95e0121,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2021-12-26 03:23:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
00981bab-08e2-4e60-9d52-a0312d044e37,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2022-01-26 11:19:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
00cfd8fc-4130-4c98-945c-940b1371ea7e,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2022-02-26 00:50:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
c7d0c8da-f5b9-406d-aae1-39076ac0a1c9,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2022-03-26 18:26:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
17443ebb-7cc5-4390-b60d-ca333ea247b5,9c5869f1-695b-4edd-ab54-94b2298246e4,LOC008,2022-04-26 09:56:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
484f8de7-1098-4822-a0d0-5b846c948c05,05c2c2b9-8d78-42ed-8700-9b4b62150fa5,LOC008,2025-05-30 08:07:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
efb75ddf-65a0-485b-b219-f714a868ea15,05c2c2b9-8d78-42ed-8700-9b4b62150fa5,LOC008,2025-06-30 11:04:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
6aea9bbe-790d-4329-8c67-dc83aaaf6c97,05c2c2b9-8d78-42ed-8700-9b4b62150fa5,LOC008,2025-07-30 13:30:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
7ef0d861-b8a1-4038-8f9c-17e58ec5b9e6,05c2c2b9-8d78-42ed-8700-9b4b62150fa5,LOC008,2025-08-30 18:28:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
e26c1a1c-b9af-46dd-b312-9c43eec92e89,05c2c2b9-8d78-42ed-8700-9b4b62150fa5,LOC008,2025-09-30 12:30:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
dee3e8af-a3ea-4184-874e-e8ec033b4608,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2023-06-13 10:32:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
00ba5100-d329-47c8-88ae-69689364d3e0,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2023-07-13 14:42:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
06b5be0a-d75b-4db8-b7ef-413b0c0b2e12,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2023-08-13 23:20:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
043b2e6d-e77a-46b1-bc63-23a3d4746779,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2023-09-13 19:42:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
e6c51e62-9f0c-4b48-a04e-5ec095b3f956,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2023-10-13 12:14:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
8f9dd97a-6547-4a7d-93ec-78dffb50176d,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2023-11-13 10:34:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
5c5b79dd-5dca-4690-a8e8-1f94e270f65c,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2023-12-13 21:56:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
4635a7dd-2cd2-44ef-a71a-e80ff4b371db,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-01-13 08:41:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
cb83a5fd-dc59-46c8-a9ab-d52ffc8850ff,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-02-13 05:45:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
5a450e7e-693b-40a5-ba99-cc6cae4583a8,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-03-13 20:50:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
cb64dcac-7943-4ef7-89ef-9976e154b2bf,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-04-13 09:35:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
dd19947f-b99c-4529-a8ec-28ea9c6b3705,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-05-13 20:35:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
fe21a5c4-2a4c-4eff-9aa5-c76eba5757a0,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-06-13 19:34:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
e9f49e5f-9cb6-4c32-b4ce-6e2bd3925f37,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-07-13 01:36:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
a6040ada-b047-437a-b786-9a0fc92fd0e2,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-08-13 15:32:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
c46eed00-9377-456e-a8ea-b68627077540,89efa5cf-f8a5-4579-99b0-55560427fb79,LOC003,2024-09-13 03:42:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
ad2376d1-6a82-40ae-93ec-4d51cbc05f3f,d90eee1d-847f-4ba2-8c76-fc101b0d5d87,LOC001,2024-09-20 12:50:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
be118e15-1145-47ea-9612-1ba6bd9a0f3e,d90eee1d-847f-4ba2-8c76-fc101b0d5d87,LOC001,2024-10-20 07:53:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
0143cf76-dbf9-4e66-8ce6-a67597ad3221,d90eee1d-847f-4ba2-8c76-fc101b0d5d87,LOC001,2024-11-20 18:28:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
b1d81e1a-f6ff-4243-8296-d2a805549f60,000af2e8-0c04-4a57-8a63-0844418b04d8,LOC006,2024-02-10 14:37:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
5d2aa42f-7426-4168-a2ae-3628d1c6813e,000af2e8-0c04-4a57-8a63-0844418b04d8,LOC006,2024-03-10 15:55:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
61804f34-70db-49a2-8b5b-eefe88fe1e3f,000af2e8-0c04-4a57-8a63-0844418b04d8,LOC006,2024-04-10 10:27:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
b5aaaa3d-4a88-482c-be65-a62652a23838,000af2e8-0c04-4a57-8a63-0844418b04d8,LOC006,2025-01-05 13:24:00,34.99,UPGRADE,ULTIMATE,2026-03-10 09:00:23
f89ef3cc-7644-4fd7-89e0-76674bc14da3,9c442f18-22ff-46e5-bf3f-1a0bfd356848,LOC005,2021-01-01 09:07:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
7c8de7c8-6fc8-4fb4-aa58-80a3ce6fbd7b,9c442f18-22ff-46e5-bf3f-1a0bfd356848,LOC005,2021-02-01 17:10:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
829eaaf8-1064-4e93-8bea-ff1a0496f019,9c442f18-22ff-46e5-bf3f-1a0bfd356848,LOC005,2021-03-01 05:16:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
473043db-6561-4012-a096-1fa397f30a77,9c442f18-22ff-46e5-bf3f-1a0bfd356848,LOC005,2021-04-01 04:19:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
d28381ae-e3e2-4bbc-9164-7180898ed0aa,9c442f18-22ff-46e5-bf3f-1a0bfd356848,LOC005,2021-05-01 21:10:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
a14bfde4-3f4f-4558-bfe2-4cd5dc0f00fa,05592894-2547-4dfb-9e90-19df18b2ddd0,LOC003,2024-10-15 08:45:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
cf1b903e-6564-40a4-8b8e-d5b063925aad,05592894-2547-4dfb-9e90-19df18b2ddd0,LOC003,2024-11-15 09:24:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
48e8c2cd-9b2e-452c-ba3b-3253f4bfefe3,05592894-2547-4dfb-9e90-19df18b2ddd0,LOC003,2024-12-15 04:26:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
f99df21a-6dc3-4235-a5ae-6d1313fe7f30,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC002,2025-03-19 08:12:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
c0bd6b36-0d86-4f34-b104-f202044fd0e1,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC002,2025-04-19 19:37:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
3b7d0fd8-2765-477c-8cbc-c42449b0c777,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC002,2025-05-19 16:48:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
0eeab53a-ee09-4a45-ad9f-9c2795b49837,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC002,2025-06-19 03:17:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
d45e8f26-aa86-4476-be3a-71e05a4a52d8,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC002,2025-07-19 14:35:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
59a2cf97-4424-4558-9dd2-eecdc6906dac,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC002,2025-08-19 15:01:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
42397b21-5e9d-4e73-92b9-e03b8c0d3168,0b6504c3-b13d-4486-9dd3-149e0dc33955,LOC002,2025-09-19 07:58:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
4a9507af-e528-4315-b001-75a8fb2130af,a49088e4-8e5c-4645-8bf8-9eec0a65caca,LOC002,2024-06-05 11:48:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
ced5ce37-d371-4eed-a3d5-1619ba222418,a49088e4-8e5c-4645-8bf8-9eec0a65caca,LOC002,2024-07-05 20:50:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
34543ab4-b825-491c-be0e-dc6c2de9093d,a49088e4-8e5c-4645-8bf8-9eec0a65caca,LOC002,2024-08-05 18:26:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
1aec51d0-4ffe-4ecf-8266-7af8776844cb,a49088e4-8e5c-4645-8bf8-9eec0a65caca,LOC002,2024-09-05 20:32:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
710ca67d-9d35-455d-98bf-0310e647b7e1,a49088e4-8e5c-4645-8bf8-9eec0a65caca,LOC002,2024-10-05 04:23:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
bda447ea-e0c6-479a-a10f-869d40eff6a2,a49088e4-8e5c-4645-8bf8-9eec0a65caca,LOC002,2024-11-05 05:50:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
17b7a362-b450-4abc-8a31-333fa9b82b2e,73ddd615-5256-4229-b05f-b4abe927a2ef,LOC007,2022-05-15 16:28:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
4471a68c-cc5e-4120-8c13-ecf334d3f2bd,73ddd615-5256-4229-b05f-b4abe927a2ef,LOC007,2022-06-15 00:52:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
aed952d0-b0a8-479f-9d70-f37e93781c54,73ddd615-5256-4229-b05f-b4abe927a2ef,LOC007,2022-07-15 19:18:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
3d739cf4-da3e-4445-9ff6-f87a08eadf47,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-02-16 15:17:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
5fd92dde-d8fd-46b3-9f02-a90b56547dbe,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-03-16 21:24:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
a458b4bc-d4e7-48a4-9880-ff2433ecd881,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-04-16 20:13:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
bb24cea7-0c39-4184-9ca2-9d345b857cc5,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-05-16 16:18:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
55118030-5f39-48bd-ab47-7d85b0d12b3f,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-06-16 23:34:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
aa4b4612-fa50-4541-8820-a59010568293,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-07-16 09:05:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
5fbec359-d6c9-41b9-a437-c80321062675,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-08-16 03:53:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
0016bf04-e3dc-437a-ab7a-ee4b0979ad8e,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-09-16 17:17:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
f22395e9-2c30-41a9-9743-253b0eef6c4f,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-10-16 06:39:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
70a10ef2-903d-4aff-aac2-433f96071392,22f3ed4b-c820-41c5-8c39-99a0fc90c029,LOC001,2024-11-16 10:56:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
f8c32b0f-4330-4865-89b4-3cfc8cd6a4f4,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2023-06-26 15:17:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
ef36eff2-0355-4a12-98ee-b8c55a9746c8,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2023-07-26 21:20:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
752ab137-63e7-45df-9542-f6adf8b8015c,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2023-08-26 14:38:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
17b732ba-0a56-43a2-9ea6-d4b41c7d7dab,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2023-09-26 22:08:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
6c3f51c1-e4f6-430c-943b-d3a65d753132,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2023-10-26 00:38:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
996639ef-fcc8-4173-9946-06b5f79c45d1,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2023-11-26 00:43:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
5f006133-56ab-4b18-aa34-a42a0f7760a1,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2023-12-26 17:57:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
0fa6d9e1-9e00-4a6f-9c67-63b4bb82501e,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2024-01-26 15:48:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
f51a97f3-8769-485a-8341-7fbca848541e,1eae0afa-5057-43c6-a2db-2068d6923af2,LOC005,2024-02-26 02:50:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
743b2798-9f83-4e7c-b9a6-6dabaa30a3be,51f1352e-d9c5-465d-b299-8721587b78c8,LOC002,2025-03-20 16:01:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
34eb74c9-49a8-43a9-9e2c-7709df75a39c,51f1352e-d9c5-465d-b299-8721587b78c8,LOC002,2025-04-20 21:07:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
b19d13d7-ec91-47ed-b000-a427109e6325,51f1352e-d9c5-465d-b299-8721587b78c8,LOC002,2025-05-20 12:52:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
90a470eb-4de1-4cd3-86db-b516f9ff53db,51f1352e-d9c5-465d-b299-8721587b78c8,LOC002,2025-06-20 12:11:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
201281ce-4c50-42fc-9e82-1fd244622725,51f1352e-d9c5-465d-b299-8721587b78c8,LOC002,2025-07-20 22:00:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
0654ebd4-f8ee-49e7-bd71-afe0610479c3,51f1352e-d9c5-465d-b299-8721587b78c8,LOC002,2025-08-20 11:59:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
4c82edc9-3321-40ce-ab0a-3ddd2bb96f79,51f1352e-d9c5-465d-b299-8721587b78c8,LOC002,2025-09-20 00:14:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
67f7028b-0706-4d02-b314-9edbbadce17d,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2022-08-09 11:05:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
b589bf8c-8e96-4ffe-bda5-b5b2cdd6ee1d,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2022-09-09 22:14:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
c7c405f9-5029-4a5b-a401-fef0d6834a0c,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2022-10-09 15:23:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
9dc9ef65-758c-4258-b929-01e42ca413c7,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2022-11-09 15:57:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
d783ed3f-3bd1-4ba8-9e76-eb4d348a9825,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2022-12-09 19:13:00,-14.99,CHARGEBACK,BASIC,2026-03-10 09:00:23
c57fd52b-2cd0-4007-a665-63ea30239e11,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2023-01-09 20:25:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
30d5cc72-196e-4df2-acde-ff954b1c5e13,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2023-02-09 08:36:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
81b1e65b-39b5-4c91-b907-85e7cc8f513e,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2023-03-09 05:35:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
c70d7e03-0578-4483-b30e-1360efbddd0d,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2023-04-09 23:36:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
a386f583-5a56-4699-81e1-6d7c702dd415,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2023-05-09 19:36:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
f5c179c8-e425-46ba-b654-96d3a3bfee49,fc4169bf-f476-403a-94c4-ca208a64f009,LOC006,2023-06-09 18:08:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
ac454b3f-ca91-4444-94ba-6c4c72b8a307,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2021-11-09 16:46:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
1a55f11e-d396-47e3-bc0f-123bda94c573,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2021-12-09 06:54:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
7edb0d67-fb17-4296-b637-349d14f98c9a,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-01-09 22:43:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
a2d05613-9606-46f0-8891-db5450ecff1c,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-02-09 08:43:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
ab356334-ceb5-487c-84fd-9757c80f25da,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-03-09 14:00:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
336d41ba-3ebe-4f83-8af2-98c62f314f18,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-04-09 20:43:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
efa91792-88f4-4a4b-b227-cd3c2acb613f,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-05-09 01:54:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
4d163fee-9b91-4b59-ac18-46805595bbcf,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-06-09 13:54:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
6dd6045c-6f19-47a6-9c76-bb9031e53b24,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-07-09 08:07:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
5c8e5666-c266-4b32-9bc2-2998eed62c97,95523149-7bc8-4fec-b2b5-f571d607eacc,LOC004,2022-08-09 14:31:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
0d913cb9-1c6b-4864-9bd8-976a8bc83e61,32d53146-5791-4ba0-b580-d8c6cdd51627,LOC004,2023-05-11 08:17:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
e2906977-a95d-46fa-8d8d-4569ede39cdf,32d53146-5791-4ba0-b580-d8c6cdd51627,LOC004,2023-06-11 17:28:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
7b3b1c61-0c59-42e7-930b-a98b14b2e515,32d53146-5791-4ba0-b580-d8c6cdd51627,LOC004,2023-07-11 12:12:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
4610f67e-293a-491f-a027-b96eb0a64b59,32d53146-5791-4ba0-b580-d8c6cdd51627,LOC004,2023-08-11 18:51:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
039c9a21-dc03-4c42-b5a3-4299a5e5e926,32d53146-5791-4ba0-b580-d8c6cdd51627,LOC004,2023-09-11 23:14:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
4d14cd90-d22b-4092-8209-101a3fb3f972,32d53146-5791-4ba0-b580-d8c6cdd51627,LOC004,2023-10-11 13:04:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
